player_name,player_name_season,season,plus_minus,minutes,pat,player_minutes_category,pie_pra,mantrap,santrap,primary_team_name,example_sentence
Paul George,"Paul George, 2022",2022,116,1691,0.027370023,Starter,0.129978728,0.319473027,0.565224646,LA Clippers,
Paul George,"Paul George, 2023",2023,446,2466,0.102774767,Superstar,0.154017186,0.548048919,0.745274094,LA Clippers,
Paul George,"Paul George, 2024",2024,-83,1335,0.027312043,Rotation,0.081260121,0.215022025,0.496144394,Philadelphia 76ers,
Taj Gibson,"Taj Gibson, 2015",2015,-151,1935.6,-0.047502657,Starter,0.086162568,0.153521138,0.392186764,Chicago Bulls,
Taj Gibson,"Taj Gibson, 2016",2016,3,1988.533333,-0.004532853,Starter,0.096780018,0.20970449,0.458508737,Chicago Bulls,
Taj Gibson,"Taj Gibson, 2017",2017,242,2726.05,0.042572679,Superstar,0.112833386,0.269686773,0.524980185,Minnesota Timberwolves,
Taj Gibson,"Taj Gibson, 2018",2018,-45,1602.2,-0.018978913,Starter,0.082639606,0.14735056,0.383900504,Minnesota Timberwolves,
Taj Gibson,"Taj Gibson, 2019",2019,-261,1025.083333,-0.120987348,Rotation,0.055687732,0.067199859,0.25925927,New York Knicks,
Taj Gibson,"Taj Gibson, 2020",2020,110,914.65,0.054039417,All,0.039843592,0.118714677,0.45254367,New York Knicks,
Taj Gibson,"Taj Gibson, 2021",2021,43,945.6333333,0.054890453,All,0.037298052,0.096345265,0.4203844,New York Knicks,
Taj Gibson,"Taj Gibson, 2022",2022,12,422,0.06947498,All,0.022746882,0.056589208,0.350723675,Washington Wizards,
Taj Gibson,"Taj Gibson, 2023",2023,-29,203,-0.052232143,All,0.005007233,0.014485362,0.317285712,New York Knicks,
Taj Gibson,"Taj Gibson, 2024",2024,-124,408,-0.147706563,All,0.017741613,0.040163789,0.306327129,Charlotte Hornets,
Manu Ginobili,"Manu Ginobili, 2015",2015,332,1134.1,0.044508681,All,0.06464916,0.220695409,0.525152908,San Antonio Spurs,
Manu Ginobili,"Manu Ginobili, 2016",2016,259,1291.416667,0.053858418,Rotation,0.060240294,0.203701358,0.516126862,San Antonio Spurs,
Manu Ginobili,"Manu Ginobili, 2017",2017,72,1298.783333,-0.013038614,Rotation,0.059858733,0.120995091,0.375125594,San Antonio Spurs,
Rudy Gobert,"Rudy Gobert, 2015",2015,149,1932.033333,0.024990945,Starter,0.103081438,0.290996964,0.54301229,Utah Jazz,
Rudy Gobert,"Rudy Gobert, 2016",2016,426,2743.75,0.073510504,Superstar,0.161741066,0.422235052,0.650534994,Utah Jazz,
Rudy Gobert,"Rudy Gobert, 2017",2017,341,1815.933333,0.08944732,Starter,0.108329865,0.385027055,0.640388244,Utah Jazz,
Rudy Gobert,"Rudy Gobert, 2018",2018,328,2390.433333,0.032914031,Superstar,0.148616159,0.442681053,0.679179532,Utah Jazz,
Rudy Gobert,"Rudy Gobert, 2019",2019,302,2351.433333,0.075184791,Superstar,0.135328272,0.609398569,0.780645286,Utah Jazz,
Rudy Gobert,"Rudy Gobert, 2020",2020,675,2130.083333,0.1308565,Superstar,0.152148377,0.630325815,0.815162907,Utah Jazz,
Rudy Gobert,"Rudy Gobert, 2021",2021,417,2120.266667,0.040289746,Star,0.136886228,0.403588291,0.637910847,Utah Jazz,
Rudy Gobert,"Rudy Gobert, 2022",2022,-11,1951,0.004908998,Star,0.123282293,0.201489867,0.47144959,Minnesota Timberwolves,
Rudy Gobert,"Rudy Gobert, 2023",2023,411,2588,0.020860055,Superstar,0.134683705,0.251681972,0.506572046,Minnesota Timberwolves,Rudy Gobert had a SANTRAP of .5066 in 2023.
Rudy Gobert,"Rudy Gobert, 2024",2024,327,2392,0.031412245,Superstar,0.111722296,0.252283023,0.50265675,Minnesota Timberwolves,
Archie Goodwin,"Archie Goodwin, 2015",2015,-206,1113.816667,-0.046406131,All,0.056166644,0.154666145,0.467000046,Phoenix Suns,
Archie Goodwin,"Archie Goodwin, 2016",2016,-34,214.1333333,-0.139764883,All,0.0128413,0.018215208,0.261360063,Brooklyn Nets,
Aaron Gordon,"Aaron Gordon, 2015",2015,-67,1863.116667,-0.003863127,Starter,0.086860392,0.230057509,0.480767979,Orlando Magic,
Aaron Gordon,"Aaron Gordon, 2016",2016,-163,2298,0.065317492,Star,0.109427945,0.344711256,0.597107929,Orlando Magic,
Aaron Gordon,"Aaron Gordon, 2017",2017,-92,1909,0.041363658,Starter,0.114422321,0.272693982,0.532036771,Orlando Magic,
Aaron Gordon,"Aaron Gordon, 2018",2018,79,2354.816667,0.043466579,Superstar,0.138794017,0.344664236,0.587329871,Orlando Magic,
Aaron Gordon,"Aaron Gordon, 2019",2019,-68,2017.033333,-0.021636394,Star,0.113465437,0.150607895,0.403505873,Orlando Magic,
Aaron Gordon,"Aaron Gordon, 2020",2020,60,1383.733333,0.066757182,Starter,0.078962841,0.255325,0.526177031,Denver Nuggets,
Aaron Gordon,"Aaron Gordon, 2021",2021,310,2350.916667,0.071393133,Superstar,0.114395507,0.418883253,0.654187548,Denver Nuggets,
Aaron Gordon,"Aaron Gordon, 2022",2022,434,1719,0.152872222,Starter,0.110054042,0.496465732,0.740412633,Denver Nuggets,
Aaron Gordon,"Aaron Gordon, 2023",2023,417,2261,0.098907252,Star,0.114799522,0.458767286,0.710488033,Denver Nuggets,
Aaron Gordon,"Aaron Gordon, 2024",2024,301,1447,0.106924795,Rotation,0.081650391,0.329259199,0.646571982,Denver Nuggets,
Eric Gordon,"Eric Gordon, 2015",2015,-75,1481.35,0.033214304,Rotation,0.073214153,0.156595476,0.434308713,New Orleans Pelicans,
Eric Gordon,"Eric Gordon, 2016",2016,298,2323.45,0.003481735,Star,0.103656546,0.151134324,0.389128831,Houston Rockets,
Eric Gordon,"Eric Gordon, 2017",2017,588,2153.866667,0.085996867,Star,0.101932147,0.380281987,0.659378189,Houston Rockets,
Eric Gordon,"Eric Gordon, 2018",2018,290,1947.766667,0.054276118,Star,0.09250905,0.225635577,0.484143369,Houston Rockets,
Eric Gordon,"Eric Gordon, 2019",2019,1,1010.6,0.000989511,Rotation,0.063647491,0.123490716,0.400929125,Houston Rockets,
Eric Gordon,"Eric Gordon, 2020",2020,-28,754.9666667,0.038049716,All,0.06260822,0.150380094,0.47237016,Houston Rockets,
Eric Gordon,"Eric Gordon, 2021",2021,-164,1642.883333,0.042171486,Starter,0.067348127,0.1959219,0.463560126,Houston Rockets,
Eric Gordon,"Eric Gordon, 2022",2022,-198,1691,-0.035225194,Starter,0.079525737,0.118980698,0.345282881,Houston Rockets,
Eric Gordon,"Eric Gordon, 2023",2023,119,1837,-0.002452639,Starter,0.065771654,0.11373721,0.346362877,Phoenix Suns,
Eric Gordon,"Eric Gordon, 2024",2024,-72,768,0.016715116,All,0.029662888,0.06463678,0.345105138,Philadelphia 76ers,
Marcin Gortat,"Marcin Gortat, 2015",2015,62,2255.833333,0.044213928,Star,0.145340901,0.443497068,0.666120051,Washington Wizards,
Marcin Gortat,"Marcin Gortat, 2016",2016,202,2555.483333,0.041775503,Superstar,0.131925656,0.243758891,0.497227925,Washington Wizards,
Marcin Gortat,"Marcin Gortat, 2017",2017,103,2074.366667,0.037550835,Star,0.097736626,0.325946389,0.577401558,Washington Wizards,
Marcin Gortat,"Marcin Gortat, 2018",2018,-98,750.4833333,-0.139212907,All,0.03402759,0.101432327,0.355240667,LA Clippers,
Treveon Graham,"Treveon Graham, 2016",2016,-39,188.9166667,-0.214352429,All,0.006573436,0.01187276,0.240671328,Charlotte Hornets,
Treveon Graham,"Treveon Graham, 2017",2017,-96,1049.466667,-0.090075259,All,0.030095668,0.028285168,0.177534893,Charlotte Hornets,
Treveon Graham,"Treveon Graham, 2018",2018,-6,638.1333333,0.024260054,All,0.023003448,0.049293447,0.319253706,Brooklyn Nets,
Treveon Graham,"Treveon Graham, 2019",2019,-151,929.1833333,-0.069470118,All,0.033479995,0.03131888,0.18147581,Minnesota Timberwolves,
Jerami Grant,"Jerami Grant, 2015",2015,-496,2066.3,-0.027959676,Starter,0.090516951,0.180050631,0.42451286,Philadelphia 76ers,
Jerami Grant,"Jerami Grant, 2016",2016,-192,1530.966667,-0.12489919,Rotation,0.05609466,0.020534429,0.15263062,Oklahoma City Thunder,
Jerami Grant,"Jerami Grant, 2017",2017,25,1646.9,-0.057747293,Rotation,0.074650775,0.109999632,0.336066933,Oklahoma City Thunder,
Jerami Grant,"Jerami Grant, 2018",2018,293,2281.416667,0.051416138,Superstar,0.099116382,0.271675591,0.534134364,Oklahoma City Thunder,
Jerami Grant,"Jerami Grant, 2019",2019,-62,1874.766667,-0.083244796,Star,0.085402397,0,0.18925008,Denver Nuggets,
Jerami Grant,"Jerami Grant, 2020",2020,-105,1759.466667,0.029219777,Star,0.133253493,0.381447486,0.621606778,Detroit Pistons,
Jerami Grant,"Jerami Grant, 2021",2021,-219,1499.8,0.011330427,Rotation,0.087352017,0.236151466,0.498559477,Detroit Pistons,
Jerami Grant,"Jerami Grant, 2022",2022,-13,1974,0.010772878,Star,0.118618619,0.185300883,0.439528319,Portland Trail Blazers,
Jerami Grant,"Jerami Grant, 2023",2023,-366,1794,-0.027588407,Starter,0.102033944,0.12798015,0.362264059,Portland Trail Blazers,
Jerami Grant,"Jerami Grant, 2024",2024,-202,1525,-0.051079096,Rotation,0.06513611,0.114669987,0.344040525,Portland Trail Blazers,
Jerian Grant,"Jerian Grant, 2015",2015,-158,1264.783333,-0.068299731,Rotation,0.057204271,0.06890981,0.269142561,New York Knicks,
Jerian Grant,"Jerian Grant, 2016",2016,58,1028.416667,0.061119305,All,0.042070418,0.078928274,0.352626681,Chicago Bulls,
Jerian Grant,"Jerian Grant, 2017",2017,-252,1686.25,-0.003773747,Starter,0.085653399,0.147548523,0.393536789,Chicago Bulls,
Jerian Grant,"Jerian Grant, 2018",2018,-133,909.95,-0.148401519,All,0.034389353,0.070885417,0.324705966,Orlando Magic,
Jerian Grant,"Jerian Grant, 2019",2019,-3,80.33333333,0.163176435,All,0.004247911,0.00327544,0.137304746,Washington Wizards,
Danny Green,"Danny Green, 2015",2015,510,2061.433333,0.026137037,Starter,0.073079022,0.174543667,0.447756085,San Antonio Spurs,
Danny Green,"Danny Green, 2016",2016,267,1806.8,-0.012699959,Starter,0.059962176,0.09000099,0.32770968,San Antonio Spurs,
Danny Green,"Danny Green, 2017",2017,92,1790.883333,-0.000429257,Starter,0.063210822,0.127877852,0.375622452,San Antonio Spurs,
Danny Green,"Danny Green, 2018",2018,547,1974.8,0.164434684,Star,0.075855821,0.318634424,0.659317212,Toronto Raptors,
Danny Green,"Danny Green, 2019",2019,255,1686.583333,0.023520669,Starter,0.060627821,0.166298984,0.452214585,Los Angeles Lakers,
Danny Green,"Danny Green, 2020",2020,296,1879.083333,0.053394896,Star,0.072363843,0.284796543,0.576118216,Philadelphia 76ers,
Danny Green,"Danny Green, 2021",2021,80,1353.216667,0.004767156,Rotation,0.045974245,0.112283613,0.392146087,Philadelphia 76ers,
Danny Green,"Danny Green, 2022",2022,-15,131,-0.209411224,All,0.006003957,0.014752743,0.287441044,Cleveland Cavaliers,
Danny Green,"Danny Green, 2023",2023,0,19,-0.0625,All,0.001860696,0.000528228,0.304869261,Philadelphia 76ers,
Draymond Green,"Draymond Green, 2015",2015,1094,2820.116667,0.16274682,Superstar,0.159257496,0.829308634,0.914654317,Golden State Warriors,
Draymond Green,"Draymond Green, 2016",2016,821,2487.4,0.081536746,Superstar,0.125093596,0.397042196,0.631047814,Golden State Warriors,
Draymond Green,"Draymond Green, 2017",2017,327,2304.916667,0.041958538,Star,0.121822706,0.332969997,0.585477062,Golden State Warriors,
Draymond Green,"Draymond Green, 2018",2018,402,1877.233333,0.06414493,Star,0.097951549,0.243450816,0.505528104,Golden State Warriors,
Draymond Green,"Draymond Green, 2019",2019,-192,1221.6,0.019719234,Rotation,0.067608045,0.182325727,0.464101018,Golden State Warriors,
Draymond Green,"Draymond Green, 2020",2020,223,1914.116667,0.073622825,Star,0.104077402,0.438785666,0.688853169,Golden State Warriors,
Draymond Green,"Draymond Green, 2021",2021,190,1328.633333,-0.031591754,Rotation,0.069052845,0.166521236,0.419673817,Golden State Warriors,
Draymond Green,"Draymond Green, 2022",2022,364,1972,0.098371609,Star,0.098683065,0.341727314,0.594182237,Golden State Warriors,
Draymond Green,"Draymond Green, 2023",2023,172,1493,0.014262667,Rotation,0.071914594,0.205340347,0.468867238,Golden State Warriors,
Draymond Green,"Draymond Green, 2024",2024,273,1981,0.040069419,Star,0.085459438,0.33110119,0.602389762,Golden State Warriors,
Gerald Green,"Gerald Green, 2015",2015,47,1557.183333,0.003537786,Rotation,0.064826508,0.146403917,0.40312523,Miami Heat,
Gerald Green,"Gerald Green, 2016",2016,10,537.9,-0.049458976,All,0.030307916,0.061188037,0.319374079,Boston Celtics,
Gerald Green,"Gerald Green, 2017",2017,93,929.1166667,-0.061315716,All,0.042395659,0.041289779,0.205562285,Houston Rockets,
Gerald Green,"Gerald Green, 2018",2018,127,1384.35,0.003259484,Rotation,0.056140351,0.140409924,0.400376641,Houston Rockets,
Gerald Green,"Gerald Green, 2019",2019,NULL,NULL,NULL,All,0.002386781,NULL,NULL,Houston Rockets,
JaMychal Green,"JaMychal Green, 2015",2015,-50,1446.1,0.011818597,Rotation,0.079527891,0.186311682,0.445006539,Memphis Grizzlies,
JaMychal Green,"JaMychal Green, 2016",2016,-28,2101.116667,-0.023399277,Star,0.095085333,0.112660295,0.342156272,Memphis Grizzlies,
JaMychal Green,"JaMychal Green, 2017",2017,-250,1541.633333,0.005216306,Rotation,0.07893319,0.167871044,0.431466553,Memphis Grizzlies,
JaMychal Green,"JaMychal Green, 2018",2018,-229,1208.183333,-0.123007838,Rotation,0.071804267,0,0.143099722,Memphis Grizzlies,
JaMychal Green,"JaMychal Green, 2019",2019,149,1306.85,-0.00974934,Rotation,0.060114085,0.157418554,0.421587928,LA Clippers,
JaMychal Green,"JaMychal Green, 2020",2020,95,1089.216667,-0.019791177,Rotation,0.054680151,0.12174625,0.357776344,Denver Nuggets,
JaMychal Green,"JaMychal Green, 2021",2021,-94,1067.6,-0.121775769,Rotation,0.050369495,0.069161415,0.268693887,Denver Nuggets,
JaMychal Green,"JaMychal Green, 2022",2022,-98,663,-0.223603357,All,0.03393862,0.096783094,0.361251789,Golden State Warriors,
Jeff Green,"Jeff Green, 2015",2015,-46,2253.25,-0.039557376,Star,0.111634115,0.134002763,0.376797655,Memphis Grizzlies,
Jeff Green,"Jeff Green, 2016",2016,-294,1533.733333,-0.060133569,Rotation,0.068566873,0.098821794,0.315440051,Orlando Magic,
Jeff Green,"Jeff Green, 2017",2017,106,1827.516667,0.044416698,Starter,0.082152669,0.204422204,0.480797441,Cleveland Cavaliers,
Jeff Green,"Jeff Green, 2018",2018,-32,1903.133333,0.046012849,Star,0.092909068,0.215793567,0.470621288,Washington Wizards,
Jeff Green,"Jeff Green, 2019",2019,-82,978.9,-0.112980026,All,0.054656096,0.044651252,0.211326521,Utah Jazz,
Jeff Green,"Jeff Green, 2020",2020,100,1781.883333,-0.034151027,Star,0.075081947,0.166729352,0.408715538,Brooklyn Nets,
Jeff Green,"Jeff Green, 2021",2021,68,1826.433333,-0.016286208,Starter,0.069701448,0.135589743,0.368872349,Denver Nuggets,
Jeff Green,"Jeff Green, 2022",2022,-147,950,-0.183816703,Rotation,0.040925467,0.025359078,0.162898352,Denver Nuggets,
Jeff Green,"Jeff Green, 2023",2023,-77,1306,-0.080657515,Rotation,0.048730396,0.07027109,0.269956618,Houston Rockets,
Jeff Green,"Jeff Green, 2024",2024,-38,397,-0.248216262,All,0.015745744,0.038625797,0.294257728,Houston Rockets,
Blake Griffin,"Blake Griffin, 2015",2015,171,1170.283333,0.077961428,All,0.091731266,0.310958929,0.588109489,LA Clippers,
Blake Griffin,"Blake Griffin, 2016",2016,439,2076.2,0.104370655,Starter,0.142550055,0.506698588,0.714230159,LA Clippers,
Blake Griffin,"Blake Griffin, 2017",2017,60,1969.666667,0.016324076,Starter,0.138332894,0.292547727,0.540923316,LA Clippers,
Blake Griffin,"Blake Griffin, 2018",2018,33,2428.6,0.027549681,Superstar,0.185959577,0.407865426,0.654459325,Detroit Pistons,
Blake Griffin,"Blake Griffin, 2019",2019,-26,512.2666667,-0.042602641,All,0.03553022,0.030740644,0.181076076,Detroit Pistons,
Blake Griffin,"Blake Griffin, 2020",2020,55,1155.333333,0.060002003,Rotation,0.070381594,0.209147812,0.495297297,Brooklyn Nets,
Blake Griffin,"Blake Griffin, 2021",2021,-88,935.0166667,-0.120834517,All,0.043845463,0.129999507,0.436383147,Brooklyn Nets,
Blake Griffin,"Blake Griffin, 2022",2022,71,447,0.000874084,All,0.01937087,0.063714636,0.350452856,Boston Celtics,
Jorge Gutierrez,"Jorge Gutierrez, 2015",2015,7,63.3,-0.008463101,All,0.004755647,0.007550474,0.373110408,Charlotte Hornets,
PJ Hairston,"PJ Hairston, 2015",2015,-196,1313.1,-0.121992371,Rotation,0.041924786,0.03661159,0.191846455,Charlotte Hornets,
Jordan Hamilton,"Jordan Hamilton, 2015",2015,-65,303.6833333,-0.075781171,All,0.015725836,0.04061778,0.381574687,New Orleans Pelicans,
Justin Hamilton,"Justin Hamilton, 2016",2016,-288,1176.516667,-0.106442175,All,0.053894546,0.112956459,0.362557405,Brooklyn Nets,
AJ Hammons,"AJ Hammons, 2016",2016,-5,163.2333333,0.073295098,All,0.010373155,0.013926022,0.297514003,Dallas Mavericks,
Tyler Hansbrough,"Tyler Hansbrough, 2015",2015,-35,342.6666667,-0.158438992,All,0.017082786,0.046784695,0.369144904,Charlotte Hornets,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2015",2015,100,864.1166667,0.027421216,All,0.0323419,0.097100642,0.440625735,Atlanta Hawks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2016",2016,155,2153.533333,0.086722475,Star,0.112514727,0.290642411,0.584306808,Atlanta Hawks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2017",2017,-71,1884.85,0.047798348,Starter,0.098197187,0.240250477,0.511101728,New York Knicks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2018",2018,-363,1931.5,-0.002967611,Star,0.099192759,0.148520434,0.386406759,New York Knicks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2019",2019,273,2078.216667,0.035806426,Superstar,0.103931746,0.225497631,0.47610075,Dallas Mavericks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2020",2020,42,1896.466667,-0.022821432,Star,0.116432812,0.246409307,0.496924444,Dallas Mavericks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2021",2021,28,1217,0.001289725,Rotation,0.053199692,0.153714003,0.424812755,Dallas Mavericks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2022",2022,133,1929,0.042919364,Star,0.095680619,0.209576299,0.458269929,Dallas Mavericks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2023",2023,13,2101,-0.041825274,Star,0.073921604,0.081735399,0.312670852,Dallas Mavericks,
Tim Hardaway Jr.,"Tim Hardaway Jr., 2024",2024,25,2153,-0.024986788,Star,0.069380859,0.142991428,0.37961786,Detroit Pistons,
James Harden,"James Harden, 2015",2015,150,3145.7,0.037968146,Superstar,0.238801359,0.460845394,0.730422697,Houston Rockets,
James Harden,"James Harden, 2016",2016,428,2977.083333,0.023289042,Superstar,0.252530199,0.304758186,0.624386666,Houston Rockets,
James Harden,"James Harden, 2017",2017,506,2577.8,0.023328648,Superstar,0.207870582,0.441867737,0.691030874,Houston Rockets,
James Harden,"James Harden, 2018",2018,300,2596.883333,0.008036931,Superstar,0.253912559,0.397474954,0.698737477,Houston Rockets,
James Harden,"James Harden, 2019",2019,310,2529.233333,0.047778588,Superstar,0.259547124,0.591654584,0.795827292,Houston Rockets,
James Harden,"James Harden, 2020",2020,107,1533.766667,-0.002732713,Starter,0.142494898,0.302913577,0.556105953,Brooklyn Nets,
James Harden,"James Harden, 2021",2021,193,2388.883333,0.043162951,Superstar,0.181910752,0.480882873,0.701410268,Brooklyn Nets,
James Harden,"James Harden, 2022",2022,193,1813,0.044610733,Star,0.155142668,0.29654427,0.548101718,Philadelphia 76ers,
James Harden,"James Harden, 2023",2023,291,2469,0.055650834,Superstar,0.142839974,0.359255631,0.59939739,LA Clippers,
James Harden,"James Harden, 2024",2024,344,2790,0.014430754,Superstar,0.177970257,0.376671665,0.652196439,LA Clippers,
Maurice Harkless,"Maurice Harkless, 2015",2015,27,1457.05,0.001363211,Rotation,0.063271605,0.146452321,0.401729498,Portland Trail Blazers,
Maurice Harkless,"Maurice Harkless, 2016",2016,54,2223.033333,0.034715746,Star,0.08373672,0.207870909,0.465180577,Portland Trail Blazers,
Maurice Harkless,"Maurice Harkless, 2017",2017,6,1263.633333,-0.051061485,Rotation,0.040183231,0.065375672,0.284431651,Portland Trail Blazers,
Maurice Harkless,"Maurice Harkless, 2018",2018,229,1213.366667,0.096691278,Rotation,0.055093333,0.193118525,0.573518017,Portland Trail Blazers,
Maurice Harkless,"Maurice Harkless, 2019",2019,21,1426.6,-0.067349561,Starter,0.039545853,0.06522538,0.259388787,LA Clippers,
Maurice Harkless,"Maurice Harkless, 2020",2020,-45,750.5166667,-0.01910447,All,0.023161317,0.083272027,0.421348278,Miami Heat,
Maurice Harkless,"Maurice Harkless, 2021",2021,-90,863.3166667,0.00999708,All,0.023569024,0.078915161,0.405677971,Sacramento Kings,
Montrezl Harrell,"Montrezl Harrell, 2015",2015,38,378.6333333,0.114113403,All,0.018473896,0.05810893,0.432356547,Houston Rockets,
Montrezl Harrell,"Montrezl Harrell, 2016",2016,111,1063.533333,-0.019381877,All,0.050331919,0.129064415,0.387697939,Houston Rockets,
Montrezl Harrell,"Montrezl Harrell, 2017",2017,53,1292.916667,0.04023136,Rotation,0.082499342,0.215350127,0.494371915,LA Clippers,
Montrezl Harrell,"Montrezl Harrell, 2018",2018,41,1949.166667,0.025787216,Star,0.125128483,0.304336448,0.559043193,LA Clippers,
Montrezl Harrell,"Montrezl Harrell, 2019",2019,251,1748.95,0.001787587,Starter,0.1111233,0.368139498,0.608238057,LA Clippers,
Montrezl Harrell,"Montrezl Harrell, 2020",2020,26,1517.483333,-0.03996696,Starter,0.112826432,0.159441685,0.400363902,Los Angeles Lakers,
Montrezl Harrell,"Montrezl Harrell, 2021",2021,83,1640.266667,0.07240302,Starter,0.102559193,0.300395501,0.566580668,Washington Wizards,
Montrezl Harrell,"Montrezl Harrell, 2022",2022,16,600,-0.042750231,All,0.034771068,0.10078204,0.378322052,Philadelphia 76ers,
Devin Harris,"Devin Harris, 2015",2015,-92,1280.433333,-0.081985811,Rotation,0.056902556,0.060610027,0.249521144,Dallas Mavericks,
Devin Harris,"Devin Harris, 2016",2016,32,1087.15,0.060271765,All,0.050891117,0.091721923,0.363812467,Dallas Mavericks,
Devin Harris,"Devin Harris, 2017",2017,103,1339.3,0.066153158,Rotation,0.060183968,0.17519238,0.487508117,Dallas Mavericks,
Devin Harris,"Devin Harris, 2018",2018,-96,903.3166667,-0.098694272,All,0.041458359,0.081161887,0.338580899,Dallas Mavericks,
Gary Harris,"Gary Harris, 2015",2015,-204,2438.65,-0.01902699,Star,0.09523158,0.138365221,0.372003983,Denver Nuggets,
Gary Harris,"Gary Harris, 2016",2016,88,1782.266667,0.029259405,Starter,0.072068282,0.15809952,0.424156317,Denver Nuggets,
Gary Harris,"Gary Harris, 2017",2017,174,2304.333333,0.048933889,Star,0.100467727,0.300352569,0.568061297,Denver Nuggets,
Gary Harris,"Gary Harris, 2018",2018,212,1355.15,0.031695037,Rotation,0.069728514,0.165693726,0.456563843,Denver Nuggets,
Gary Harris,"Gary Harris, 2019",2019,140,1754.65,0.007350469,Starter,0.056988442,0.148710659,0.420067549,Denver Nuggets,
Gary Harris,"Gary Harris, 2020",2020,-85,1080.133333,0.005813054,Rotation,0.034630762,0.097871611,0.353043899,Denver Nuggets,
Gary Harris,"Gary Harris, 2021",2021,-209,1730.166667,0.053913827,Starter,0.062724014,0.184138512,0.464846098,Orlando Magic,
Gary Harris,"Gary Harris, 2022",2022,-53,981,-0.013507023,Rotation,0.033335728,0.086679797,0.359108129,Orlando Magic,
Gary Harris,"Gary Harris, 2023",2023,91,1280,-0.01073867,Rotation,0.037242811,0.076011387,0.332587883,Orlando Magic,
Gary Harris,"Gary Harris, 2024",2024,96,722,0.07684154,All,0.017539318,0.042552538,0.332499385,Orlando Magic,
Joe Harris,"Joe Harris, 2015",2015,-21,15.1,-1.533784032,All,0.003570269,0.000126062,0.025141069,Cleveland Cavaliers,
Joe Harris,"Joe Harris, 2016",2016,-281,1138.366667,-0.070241121,All,0.045268824,0.074788865,0.329414658,Brooklyn Nets,
Joe Harris,"Joe Harris, 2017",2017,-123,1974.35,0.015108983,Starter,0.085654969,0.178772227,0.436283035,Brooklyn Nets,
Joe Harris,"Joe Harris, 2018",2018,-58,2150.016667,-0.024184799,Star,0.092522467,0.122367675,0.3593882,Brooklyn Nets,
Joe Harris,"Joe Harris, 2019",2019,85,2122.733333,0.046133199,Superstar,0.097279421,0.26903626,0.521976341,Brooklyn Nets,
Joe Harris,"Joe Harris, 2020",2020,353,2081.45,0.081521619,Superstar,0.097284928,0.344541417,0.600798285,Brooklyn Nets,
Joe Harris,"Joe Harris, 2021",2021,18,387.0666667,-0.102534845,All,0.016891285,0.046320621,0.376070938,Brooklyn Nets,
Joe Harris,"Joe Harris, 2022",2022,-42,1336,-0.055537489,Rotation,0.053415437,0.116031525,0.355470021,Brooklyn Nets,
Joe Harris,"Joe Harris, 2023",2023,-38,154,-0.053697691,All,0.006194566,0.008475299,0.312227748,Detroit Pistons,
Tobias Harris,"Tobias Harris, 2015",2015,26,2513.366667,0.030178515,Superstar,0.129690461,0.253655692,0.510484143,Orlando Magic,
Tobias Harris,"Tobias Harris, 2016",2016,6,2566.466667,0.025593658,Superstar,0.136823521,0.201636359,0.464439897,Detroit Pistons,
Tobias Harris,"Tobias Harris, 2017",2017,-113,2667.75,-0.031954671,Superstar,0.147011633,0.121572714,0.389591712,Detroit Pistons,
Tobias Harris,"Tobias Harris, 2018",2018,-16,2662.8,-0.014339806,Superstar,0.160670814,0.194209843,0.497386664,LA Clippers,
Tobias Harris,"Tobias Harris, 2019",2019,163,2465.566667,0.018238222,Superstar,0.149306198,0.271382677,0.542502538,Philadelphia 76ers,
Tobias Harris,"Tobias Harris, 2020",2020,317,1940.816667,0.038502911,Star,0.145233728,0.463452424,0.682486918,Philadelphia 76ers,
Tobias Harris,"Tobias Harris, 2021",2021,172,2542.966667,0.006296206,Superstar,0.140389939,0.254746321,0.519718831,Philadelphia 76ers,
Tobias Harris,"Tobias Harris, 2022",2022,210,2110,0.045081986,Superstar,0.118978102,0.414510971,0.662613139,Philadelphia 76ers,
Tobias Harris,"Tobias Harris, 2023",2023,223,2336,0.018099294,Star,0.129690504,0.267301977,0.517277596,Philadelphia 76ers,
Tobias Harris,"Tobias Harris, 2024",2024,187,2307,0.03366832,Superstar,0.097612819,0.256652836,0.507322226,Detroit Pistons,
Aaron Harrison,"Aaron Harrison, 2015",2015,-7,93.3,-0.127998894,All,0.004317627,0.00485907,0.344571781,Charlotte Hornets,
Aaron Harrison,"Aaron Harrison, 2016",2016,-5,16.56666667,-0.349078221,All,0.002320036,0.000650899,0.20142755,Charlotte Hornets,
Aaron Harrison,"Aaron Harrison, 2017",2017,-72,233.2333333,-0.173619302,All,0.011695138,0.005884254,0.126848855,Dallas Mavericks,
Andrew Harrison,"Andrew Harrison, 2016",2016,-27,1473.9,-0.027609069,Rotation,0.057359168,0.081402478,0.319340117,Memphis Grizzlies,
